edition,source,column_year,jurisdiction,side,instrument,value_usd_bn,unit_published,note
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Developing Africa and the Middle East,long,total,51.424,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Developing Africa and the Middle East,long,total,52.97,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Developing Africa and the Middle East,long,equities,43.157,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Developing Africa and the Middle East,long,equities,42.952,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Developing Africa and the Middle East,long,master_funds,2.461,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Developing Africa and the Middle East,long,master_funds,1.863,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Developing Africa and the Middle East,long,st_debt,0.757,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Developing Africa and the Middle East,long,st_debt,0.964,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Developing Africa and the Middle East,long,lt_debt,5.049,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Developing Africa and the Middle East,long,lt_debt,7.19,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Developing Latin America and the Caribbean,long,total,41.122,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Developing Latin America and the Caribbean,long,total,45.628,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Developing Latin America and the Caribbean,long,equities,24.058,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Developing Latin America and the Caribbean,long,equities,27.979,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Developing Latin America and the Caribbean,long,master_funds,0.818,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Developing Latin America and the Caribbean,long,master_funds,0.872,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Developing Latin America and the Caribbean,long,st_debt,0.26,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Developing Latin America and the Caribbean,long,st_debt,0.875,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Developing Latin America and the Caribbean,long,lt_debt,15.985,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Developing Latin America and the Caribbean,long,lt_debt,15.902,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Hong Kong,long,total,38.039,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Hong Kong,long,total,37.557,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Hong Kong,long,equities,33.972,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Hong Kong,long,equities,33.069,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Hong Kong,long,master_funds,0.025,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Hong Kong,long,master_funds,0.018,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Hong Kong,long,st_debt,0.652,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Hong Kong,long,st_debt,0.706,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Hong Kong,long,lt_debt,3.39,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Hong Kong,long,lt_debt,3.763,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Developing Europe,long,total,19.918,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Developing Europe,long,total,15.054,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Developing Europe,long,equities,9.049,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Developing Europe,long,equities,9.668,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Developing Europe,long,master_funds,0.339,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Developing Europe,long,master_funds,0.093,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Developing Europe,long,st_debt,0.574,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Developing Europe,long,st_debt,0.048,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Developing Europe,long,lt_debt,9.956,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Developing Europe,long,lt_debt,5.245,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Total,long,total,11049.657,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Total,long,total,7801.139,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Total,long,equities,4415.203,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Total,long,equities,3025.384,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Total,long,master_funds,2455.865,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Total,long,master_funds,2240.27,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Total,long,st_debt,389.533,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Total,long,st_debt,334.022,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Total,long,lt_debt,3789.057,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Total,long,lt_debt,2201.463,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,United States,short,total,-1598.473,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,United States,short,total,-153.897,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,United States,short,equities,-819.777,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,United States,short,equities,-33.136,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,United States,short,st_debt,-237.155,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,United States,short,st_debt,-112.499,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,United States,short,lt_debt,-541.541,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,United States,short,lt_debt,-8.262,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Germany,short,total,-111.273,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Germany,short,total,-110.271,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Germany,short,equities,-1.638,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Germany,short,equities,-0.597,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Germany,short,st_debt,-28.322,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Germany,short,st_debt,-19.163,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Germany,short,lt_debt,-81.313,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Germany,short,lt_debt,-90.511,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Japan,short,total,-193.901,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Japan,short,total,-77.943,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Japan,short,equities,-18.418,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Japan,short,equities,-0.539,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Japan,short,st_debt,-6.009,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Japan,short,st_debt,-4.334,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Japan,short,lt_debt,-169.474,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Japan,short,lt_debt,-73.071,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Other Developed Countries,short,total,-185.738,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Other Developed Countries,short,total,-70.669,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Other Developed Countries,short,equities,-5.133,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Other Developed Countries,short,equities,-1.8,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Other Developed Countries,short,st_debt,-39.638,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Other Developed Countries,short,st_debt,-35.055,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Other Developed Countries,short,lt_debt,-140.967,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Other Developed Countries,short,lt_debt,-33.814,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,France,short,total,-109.908,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,France,short,total,-57.929,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,France,short,equities,-0.207,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,France,short,equities,-0.022,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,France,short,st_debt,-21.256,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,France,short,st_debt,-16.713,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,France,short,lt_debt,-88.445,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,France,short,lt_debt,-41.194,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,United Kingdom,short,total,-148.27,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,United Kingdom,short,total,-35.605,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,United Kingdom,short,equities,-1.7,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,United Kingdom,short,equities,-0.271,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,United Kingdom,short,st_debt,-27.178,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,United Kingdom,short,st_debt,-15.534,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,United Kingdom,short,lt_debt,-119.392,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,United Kingdom,short,lt_debt,-19.801,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Canada,short,total,-27.561,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Canada,short,total,-14.584,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Canada,short,equities,-6.849,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Canada,short,equities,-5.706,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Canada,short,st_debt,-4.918,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Canada,short,st_debt,-4.565,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Canada,short,lt_debt,-15.794,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Canada,short,lt_debt,-4.312,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Netherlands,short,total,-4.053,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Netherlands,short,total,-3.757,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Netherlands,short,equities,-0.05,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Netherlands,short,equities,-0.13,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Netherlands,short,st_debt,-3.862,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Netherlands,short,st_debt,-3.601,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Netherlands,short,lt_debt,-0.141,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Netherlands,short,lt_debt,-0.026,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,China,short,total,-3.335,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,China,short,total,-1.097,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,China,short,equities,-3.301,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,China,short,equities,-0.981,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,China,short,st_debt,-0.003,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,China,short,st_debt,-0.11,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,China,short,lt_debt,-0.031,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,China,short,lt_debt,-0.005,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Hong Kong,short,total,-0.394,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Hong Kong,short,total,-0.778,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Hong Kong,short,equities,-0.371,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Hong Kong,short,equities,-0.728,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Hong Kong,short,st_debt,-0.008,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Hong Kong,short,st_debt,-0.022,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Hong Kong,short,lt_debt,-0.014,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Hong Kong,short,lt_debt,-0.028,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Developing Asia and the Pacific,short,total,-0.528,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Developing Asia and the Pacific,short,total,-0.709,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Developing Asia and the Pacific,short,equities,-0.102,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Developing Asia and the Pacific,short,equities,-0.001,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Developing Asia and the Pacific,short,st_debt,-0.0,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Developing Asia and the Pacific,short,st_debt,-0.185,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Developing Asia and the Pacific,short,lt_debt,-0.426,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Developing Asia and the Pacific,short,lt_debt,-0.523,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Ireland,short,total,-0.645,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Ireland,short,total,-0.56,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Ireland,short,equities,-0.238,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Ireland,short,equities,-0.462,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Ireland,short,st_debt,-0.266,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Ireland,short,st_debt,-0.001,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Ireland,short,lt_debt,-0.141,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Ireland,short,lt_debt,-0.096,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Cayman Islands,short,total,-5.195,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Cayman Islands,short,total,-0.525,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Cayman Islands,short,equities,-0.375,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2023,Cayman Islands,short,equities,-0.261,US$ m,
ISD 2024,ISD 2024 Infogram https://e.infogram.com/fdff7aa9-ce5f-4a0d-9716-60efdd53afeb?src=embed,2024,Cayman Islands,short,st_debt,-0.295,US$ m,
